Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
151936,27in 4K Gaming Monitor,1,389.99,01/26/19 12:47,"728 4th St, Los Angeles, CA 90001"
151937,AA Batteries (4-pack),1,3.84,01/28/19 17:42,"355 5th St, San Francisco, CA 94016"
151938,Macbook Pro Laptop,1,1700,01/10/19 13:06,"81 2nd St, New York City, NY 10001"
151939,Flatscreen TV,1,300,01/16/19 23:09,"127 9th St, San Francisco, CA 94016"
151940,USB-C Charging Cable,1,11.95,01/20/19 18:05,"791 10th St, San Francisco, CA 94016"
151941,USB-C Charging Cable,1,11.95,01/07/19 22:12,"256 Main St, Los Angeles, CA 90001"
151942,Bose SoundSport Headphones,1,99.99,01/08/19 14:11,"190 4th St, Los Angeles, CA 90001"
151942,AAA Batteries (4-pack),1,2.99,01/08/19 14:11,"190 4th St, Los Angeles, CA 90001"
151943,AAA Batteries (4-pack),1,2.99,01/04/19 20:52,"241 Wilson St, Los Angeles, CA 90001"
151944,Lightning Charging Cable,1,14.95,01/19/19 13:22,"478 2nd St, Boston, MA 02215"
151945,AAA Batteries (4-pack),1,2.99,01/27/19 22:54,"733 Lake St, Dallas, TX 75001"
151946,AAA Batteries (4-pack),2,2.99,01/05/19 14:32,"820 Walnut St, New York City, NY 10001"
151947,AA Batteries (4-pack),2,3.84,01/03/19 10:30,"394 River St, New York City, NY 10001"
151948,27in FHD Monitor,2,149.99,01/09/19 12:36,"755 Meadow St, San Francisco, CA 94016"
151949,Lightning Charging Cable,1,14.95,01/19/19 13:35,"654 Lake St, San Francisco, CA 94016"
151950,Vareebadd Phone,1,400,01/09/19 19:43,"661 South St, Austin, TX 73301"
151951,AA Batteries (4-pack),1,3.84,01/26/19 12:41,"386 5th St, Boston, MA 02215"
151952,Flatscreen TV,1,300,01/02/19 09:16,"753 Meadow St, Boston, MA 02215"
151953,27in FHD Monitor,1,149.99,01/03/19 20:27,"312 11th St, Dallas, TX 75001"
151954,27in FHD Monitor,1,149.99,01/22/19 20:01,"269 Washington St, Atlanta, GA 30301"
151955,AA Batteries (4-pack),1,3.84,01/24/19 14:23,"416 Cedar St, Los Angeles, CA 90001"
151956,Lightning Charging Cable,1,14.95,01/27/19 00:29,"755 10th St, Atlanta, GA 30301"
151957,20in Monitor,1,109.99,01/28/19 19:13,"544 Church St, New York City, NY 10001"
151958,20in Monitor,1,109.99,01/24/19 18:52,"760 Willow St, Boston, MA 02215"
151959,Bose SoundSport Headphones,1,99.99,01/04/19 11:24,"897 North St, New York City, NY 10001"
151960,Apple Airpods Headphones,1,150,01/07/19 20:40,"94 Ridge St, Dallas, TX 75001"
151961,Lightning Charging Cable,2,14.95,01/29/19 20:29,"27 Forest St, San Francisco, CA 94016"
151962,Flatscreen TV,1,300,01/19/19 17:23,"340 Lincoln St, Portland, OR 97035"
151963,USB-C Charging Cable,1,11.95,01/08/19 19:45,"112 Ridge St, Boston, MA 02215"
151964,AAA Batteries (4-pack),2,2.99,01/15/19 20:02,"234 10th St, New York City, NY 10001"
151965,Wired Headphones,3,11.99,01/03/19 14:43,"47 14th St, New York City, NY 10001"
151966,Bose SoundSport Headphones,1,99.99,01/30/19 22:23,"678 Dogwood St, Seattle, WA 98101"
151967,AA Batteries (4-pack),1,3.84,01/22/19 19:25,"799 North St, New York City, NY 10001"
151968,Bose SoundSport Headphones,1,99.99,01/13/19 19:05,"688 Ridge St, Portland, OR 97035"
151969,Lightning Charging Cable,1,14.95,01/14/19 17:10,"61 North St, Los Angeles, CA 90001"
151970,Apple Airpods Headphones,1,150,01/17/19 13:24,"514 12th St, Atlanta, GA 30301"
151971,34in Ultrawide Monitor,1,379.99,01/16/19 12:38,"432 7th St, San Francisco, CA 94016"
151972,Lightning Charging Cable,1,14.95,01/05/19 16:58,"291 6th St, Los Angeles, CA 90001"
151973,Lightning Charging Cable,2,14.95,01/24/19 20:26,"504 Lake St, Dallas, TX 75001"
151974,AAA Batteries (4-pack),3,2.99,01/15/19 19:42,"218 Pine St, Atlanta, GA 30301"
151975,AAA Batteries (4-pack),1,2.99,01/29/19 21:36,"538 Washington St, Los Angeles, CA 90001"
151976,Lightning Charging Cable,1,14.95,01/04/19 12:48,"422 Main St, San Francisco, CA 94016"
151977,USB-C Charging Cable,1,11.95,01/02/19 20:16,"135 Willow St, San Francisco, CA 94016"
151978,AA Batteries (4-pack),1,3.84,01/20/19 15:51,"382 12th St, Los Angeles, CA 90001"
151979,AA Batteries (4-pack),1,3.84,01/27/19 06:28,"26 Pine St, Los Angeles, CA 90001"
151980,27in FHD Monitor,1,149.99,01/05/19 19:30,"908 Sunset St, Boston, MA 02215"
151981,AAA Batteries (4-pack),1,2.99,01/29/19 14:09,"554 Adams St, San Francisco, CA 94016"
151982,Wired Headphones,1,11.99,01/16/19 05:58,"168 6th St, San Francisco, CA 94016"
151983,Wired Headphones,2,11.99,01/31/19 22:02,"404 Lakeview St, San Francisco, CA 94016"
151984,Bose SoundSport Headphones,1,99.99,01/08/19 12:15,"358 13th St, Austin, TX 73301"
151985,AA Batteries (4-pack),1,3.84,01/27/19 23:39,"474 6th St, Boston, MA 02215"
151986,Apple Airpods Headphones,1,150,01/20/19 15:25,"15 12th St, Dallas, TX 75001"
151987,LG Washing Machine,1,600.0,01/05/19 07:32,"711 11th St, Portland, ME 04101"
151988,20in Monitor,1,109.99,01/25/19 10:11,"768 12th St, Dallas, TX 75001"
151989,USB-C Charging Cable,1,11.95,01/18/19 11:52,"566 Maple St, Los Angeles, CA 90001"
151990,AA Batteries (4-pack),1,3.84,01/17/19 14:39,"535 13th St, Los Angeles, CA 90001"
151991,AAA Batteries (4-pack),2,2.99,01/15/19 23:08,"477 10th St, San Francisco, CA 94016"
151992,27in FHD Monitor,1,149.99,01/07/19 20:44,"140 Jefferson St, Los Angeles, CA 90001"
151993,Bose SoundSport Headphones,1,99.99,01/05/19 15:36,"500 13th St, Atlanta, GA 30301"
151994,AAA Batteries (4-pack),2,2.99,01/01/19 15:27,"818 Hickory St, Portland, OR 97035"
151994,27in 4K Gaming Monitor,1,389.99,01/01/19 15:27,"818 Hickory St, Portland, OR 97035"
151995,ThinkPad Laptop,1,999.99,01/25/19 08:27,"306 Cherry St, San Francisco, CA 94016"
151996,20in Monitor,1,109.99,01/30/19 17:31,"923 12th St, Dallas, TX 75001"
151997,AA Batteries (4-pack),1,3.84,01/17/19 20:00,"917 Jackson St, Atlanta, GA 30301"
151998,Wired Headphones,1,11.99,01/07/19 21:05,"778 Main St, Boston, MA 02215"
151999,USB-C Charging Cable,1,11.95,01/17/19 16:12,"593 Main St, Atlanta, GA 30301"
152000,Bose SoundSport Headphones,1,99.99,01/25/19 11:05,"349 Adams St, Austin, TX 73301"
152001,AA Batteries (4-pack),1,3.84,01/29/19 15:30,"465 14th St, Boston, MA 02215"
152002,27in FHD Monitor,1,149.99,01/11/19 17:19,"232 Jefferson St, New York City, NY 10001"
152003,20in Monitor,1,109.99,01/24/19 10:18,"466 1st St, Dallas, TX 75001"
152004,iPhone,1,700,01/27/19 20:55,"126 Main St, Dallas, TX 75001"
152005,Bose SoundSport Headphones,1,99.99,01/14/19 14:03,"211 10th St, New York City, NY 10001"
152005,AA Batteries (4-pack),3,3.84,01/14/19 14:03,"211 10th St, New York City, NY 10001"
152006,AAA Batteries (4-pack),1,2.99,01/27/19 21:12,"468 2nd St, Portland, OR 97035"
152007,Lightning Charging Cable,1,14.95,01/22/19 19:35,"973 Center St, San Francisco, CA 94016"
152008,27in 4K Gaming Monitor,1,389.99,01/14/19 00:37,"149 Hickory St, New York City, NY 10001"
152009,Apple Airpods Headphones,1,150,01/03/19 16:07,"869 Lincoln St, Seattle, WA 98101"
152010,AAA Batteries (4-pack),1,2.99,01/18/19 11:01,"972 Pine St, San Francisco, CA 94016"
152011,Google Phone,1,600,01/08/19 20:57,"887 West St, Austin, TX 73301"
152012,Flatscreen TV,1,300,01/01/19 21:05,"732 Chestnut St, Seattle, WA 98101"
152013,AA Batteries (4-pack),2,3.84,01/24/19 15:42,"887 2nd St, New York City, NY 10001"
152014,Bose SoundSport Headphones,1,99.99,01/13/19 17:30,"264 5th St, Boston, MA 02215"
152015,Bose SoundSport Headphones,1,99.99,01/17/19 10:56,"742 Forest St, San Francisco, CA 94016"
152016,USB-C Charging Cable,1,11.95,01/24/19 16:22,"483 Forest St, San Francisco, CA 94016"
152017,AAA Batteries (4-pack),2,2.99,01/23/19 10:48,"218 6th St, New York City, NY 10001"
152018,Bose SoundSport Headphones,1,99.99,01/09/19 15:32,"160 Wilson St, Los Angeles, CA 90001"
152019,Wired Headphones,1,11.99,01/17/19 14:36,"429 Meadow St, San Francisco, CA 94016"
152020,Lightning Charging Cable,1,14.95,02/01/19 00:03,"206 13th St, Dallas, TX 75001"
152021,Wired Headphones,1,11.99,01/16/19 09:42,"794 Adams St, Boston, MA 02215"
152022,AA Batteries (4-pack),2,3.84,01/04/19 10:29,"552 South St, Atlanta, GA 30301"
152023,27in FHD Monitor,1,149.99,01/26/19 19:39,"385 Lincoln St, Boston, MA 02215"
152023,USB-C Charging Cable,1,11.95,01/26/19 19:39,"385 Lincoln St, Boston, MA 02215"
152024,Wired Headphones,1,11.99,01/24/19 20:26,"843 Hickory St, New York City, NY 10001"
152025,Wired Headphones,1,11.99,01/12/19 20:18,"196 Ridge St, Atlanta, GA 30301"
152026,34in Ultrawide Monitor,1,379.99,01/27/19 18:33,"939 4th St, New York City, NY 10001"
152027,Apple Airpods Headphones,1,150,01/17/19 08:58,"86 4th St, San Francisco, CA 94016"
152028,27in FHD Monitor,1,149.99,01/02/19 10:37,"415 River St, Seattle, WA 98101"
152029,AA Batteries (4-pack),2,3.84,01/06/19 00:52,"675 2nd St, Los Angeles, CA 90001"
152030,USB-C Charging Cable,1,11.95,01/27/19 23:57,"633 Wilson St, Dallas, TX 75001"
152031,USB-C Charging Cable,1,11.95,01/19/19 22:37,"225 Church St, San Francisco, CA 94016"
152032,ThinkPad Laptop,1,999.99,01/28/19 14:24,"976 Willow St, San Francisco, CA 94016"
152033,AAA Batteries (4-pack),1,2.99,01/14/19 14:06,"710 Meadow St, Boston, MA 02215"
152034,Google Phone,1,600,01/06/19 20:58,"899 Forest St, San Francisco, CA 94016"
152035,27in FHD Monitor,1,149.99,01/03/19 07:57,"876 Lincoln St, San Francisco, CA 94016"
152036,Wired Headphones,1,11.99,01/06/19 22:30,"452 North St, Los Angeles, CA 90001"
152037,Apple Airpods Headphones,1,150,01/23/19 14:34,"64 Lake St, San Francisco, CA 94016"
152038,USB-C Charging Cable,1,11.95,01/05/19 18:45,"174 8th St, Portland, OR 97035"
152039,ThinkPad Laptop,1,999.99,01/11/19 16:48,"997 Cedar St, Austin, TX 73301"
152040,AA Batteries (4-pack),1,3.84,01/26/19 13:25,"140 Jefferson St, Seattle, WA 98101"
152041,27in FHD Monitor,1,149.99,01/04/19 18:53,"179 North St, Boston, MA 02215"
152042,20in Monitor,1,109.99,01/31/19 07:39,"488 Sunset St, Seattle, WA 98101"
152043,Apple Airpods Headphones,1,150,01/01/19 23:58,"948 Forest St, Boston, MA 02215"
152044,AA Batteries (4-pack),1,3.84,01/05/19 10:29,"713 Walnut St, New York City, NY 10001"
152045,27in 4K Gaming Monitor,1,389.99,01/06/19 23:53,"785 6th St, San Francisco, CA 94016"
152046,27in FHD Monitor,1,149.99,01/20/19 16:06,"71 Highland St, San Francisco, CA 94016"
152047,Bose SoundSport Headphones,1,99.99,01/09/19 17:48,"435 Church St, Los Angeles, CA 90001"
152048,Apple Airpods Headphones,1,150,01/13/19 22:44,"139 Wilson St, Dallas, TX 75001"
152049,Lightning Charging Cable,2,14.95,01/20/19 17:39,"424 Ridge St, Austin, TX 73301"
,,,,,
152050,USB-C Charging Cable,1,11.95,01/21/19 10:37,"705 Johnson St, Los Angeles, CA 90001"
152051,iPhone,1,700,01/12/19 21:38,"630 11th St, Boston, MA 02215"
152052,Wired Headphones,1,11.99,01/16/19 18:23,"394 14th St, Los Angeles, CA 90001"
152053,Lightning Charging Cable,1,14.95,01/05/19 12:49,"520 Cherry St, Boston, MA 02215"
152054,Macbook Pro Laptop,1,1700,01/08/19 09:58,"883 Madison St, San Francisco, CA 94016"
152055,AAA Batteries (4-pack),2,2.99,01/21/19 23:32,"268 Adams St, New York City, NY 10001"
152056,AAA Batteries (4-pack),2,2.99,01/16/19 18:08,"705 Park St, San Francisco, CA 94016"
152057,Apple Airpods Headphones,1,150,01/11/19 10:05,"108 Forest St, Portland, OR 97035"
152058,AA Batteries (4-pack),2,3.84,01/24/19 06:19,"685 Willow St, Seattle, WA 98101"
152059,Apple Airpods Headphones,1,150,01/25/19 14:24,"77 Jefferson St, Los Angeles, CA 90001"
152060,Bose SoundSport Headphones,1,99.99,01/25/19 14:03,"932 Dogwood St, Dallas, TX 75001"
152061,Lightning Charging Cable,1,14.95,01/23/19 17:19,"531 11th St, Atlanta, GA 30301"
152062,Wired Headphones,1,11.99,01/16/19 12:41,"358 Center St, Austin, TX 73301"
152063,USB-C Charging Cable,2,11.95,01/24/19 08:55,"969 South St, Portland, ME 04101"
152064,ThinkPad Laptop,1,999.99,01/05/19 19:44,"187 Lakeview St, Boston, MA 02215"
152065,Lightning Charging Cable,1,14.95,01/29/19 17:36,"779 South St, Austin, TX 73301"
152066,Bose SoundSport Headphones,1,99.99,01/04/19 22:18,"623 Maple St, Seattle, WA 98101"
152067,USB-C Charging Cable,1,11.95,01/30/19 19:29,"172 Lincoln St, Seattle, WA 98101"
152068,34in Ultrawide Monitor,1,379.99,01/18/19 13:39,"300 4th St, Dallas, TX 75001"
152069,Google Phone,1,600,01/30/19 23:59,"266 1st St, Dallas, TX 75001"
152069,Wired Headphones,1,11.99,01/30/19 23:59,"266 1st St, Dallas, TX 75001"
152070,Bose SoundSport Headphones,1,99.99,01/25/19 20:44,"893 Jackson St, New York City, NY 10001"
152071,Wired Headphones,1,11.99,01/05/19 18:58,"509 River St, San Francisco, CA 94016"
152072,Flatscreen TV,1,300,01/30/19 16:25,"453 Chestnut St, San Francisco, CA 94016"
152073,34in Ultrawide Monitor,1,379.99,01/24/19 16:31,"888 Highland St, Austin, TX 73301"
152073,Lightning Charging Cable,1,14.95,01/24/19 16:31,"888 Highland St, Austin, TX 73301"
152074,Google Phone,1,600,01/24/19 18:28,"566 Ridge St, New York City, NY 10001"
152075,USB-C Charging Cable,1,11.95,01/21/19 21:35,"22 Main St, Dallas, TX 75001"
152076,AAA Batteries (4-pack),1,2.99,01/24/19 21:37,"222 Center St, Dallas, TX 75001"
152077,AAA Batteries (4-pack),2,2.99,01/24/19 22:52,"121 Park St, Boston, MA 02215"
152078,Wired Headphones,1,11.99,01/15/19 18:12,"364 4th St, San Francisco, CA 94016"
152079,USB-C Charging Cable,1,11.95,01/19/19 20:12,"556 8th St, New York City, NY 10001"
152080,27in 4K Gaming Monitor,1,389.99,01/12/19 21:17,"312 Hickory St, Austin, TX 73301"
152081,Google Phone,1,600,01/16/19 13:55,"726 7th St, San Francisco, CA 94016"
152082,Apple Airpods Headphones,1,150,01/25/19 19:07,"819 Main St, Atlanta, GA 30301"
152083,Lightning Charging Cable,1,14.95,01/06/19 06:20,"585 Center St, Boston, MA 02215"
152084,AAA Batteries (4-pack),1,2.99,01/15/19 19:16,"94 Jefferson St, New York City, NY 10001"
152085,27in FHD Monitor,1,149.99,01/07/19 17:44,"748 Willow St, San Francisco, CA 94016"
152085,34in Ultrawide Monitor,1,379.99,01/07/19 17:44,"748 Willow St, San Francisco, CA 94016"
152086,Lightning Charging Cable,1,14.95,01/22/19 10:03,"261 Willow St, San Francisco, CA 94016"
152087,Bose SoundSport Headphones,2,99.99,01/02/19 19:14,"550 11th St, Los Angeles, CA 90001"
152088,AAA Batteries (4-pack),1,2.99,01/10/19 00:02,"987 Meadow St, New York City, NY 10001"
152089,Apple Airpods Headphones,1,150,01/01/19 16:30,"640 Hill St, Atlanta, GA 30301"
152090,Bose SoundSport Headphones,1,99.99,01/09/19 09:39,"973 Center St, New York City, NY 10001"
152091,AA Batteries (4-pack),3,3.84,01/19/19 06:45,"74 5th St, Boston, MA 02215"
152092,AAA Batteries (4-pack),1,2.99,01/24/19 10:11,"391 Pine St, Seattle, WA 98101"
152093,Flatscreen TV,1,300,01/07/19 13:21,"809 Meadow St, Dallas, TX 75001"
152094,AA Batteries (4-pack),1,3.84,01/01/19 12:02,"632 Sunset St, Portland, ME 04101"
152095,Bose SoundSport Headphones,1,99.99,01/31/19 13:25,"429 Park St, Los Angeles, CA 90001"
152096,USB-C Charging Cable,1,11.95,01/13/19 21:04,"592 Spruce St, San Francisco, CA 94016"
152097,Macbook Pro Laptop,1,1700,01/21/19 17:57,"296 Wilson St, San Francisco, CA 94016"
152098,Vareebadd Phone,1,400,01/12/19 10:09,"868 North St, Portland, OR 97035"
152099,Lightning Charging Cable,1,14.95,01/26/19 23:38,"854 14th St, New York City, NY 10001"
152100,USB-C Charging Cable,1,11.95,01/11/19 13:33,"721 6th St, Los Angeles, CA 90001"
152101,20in Monitor,1,109.99,01/25/19 13:15,"61 9th St, Portland, OR 97035"
152102,34in Ultrawide Monitor,1,379.99,01/07/19 12:16,"452 Jackson St, Los Angeles, CA 90001"
152103,USB-C Charging Cable,1,11.95,01/12/19 18:49,"226 Ridge St, Dallas, TX 75001"
152104,Bose SoundSport Headphones,1,99.99,01/31/19 11:15,"105 Sunset St, San Francisco, CA 94016"
152105,AA Batteries (4-pack),1,3.84,01/09/19 06:38,"920 14th St, Boston, MA 02215"
152106,Bose SoundSport Headphones,1,99.99,01/13/19 17:15,"881 13th St, Seattle, WA 98101"
152107,AA Batteries (4-pack),1,3.84,01/29/19 05:57,"885 Sunset St, San Francisco, CA 94016"
152108,27in 4K Gaming Monitor,1,389.99,01/19/19 12:17,"902 Highland St, Los Angeles, CA 90001"
152109,Apple Airpods Headphones,1,150,01/27/19 13:30,"181 14th St, Austin, TX 73301"
152110,Google Phone,1,600,01/22/19 10:45,"408 Madison St, Atlanta, GA 30301"
152110,USB-C Charging Cable,1,11.95,01/22/19 10:45,"408 Madison St, Atlanta, GA 30301"
152111,USB-C Charging Cable,1,11.95,01/03/19 15:52,"778 Adams St, Atlanta, GA 30301"
152112,Apple Airpods Headphones,1,150,01/22/19 11:38,"43 Walnut St, San Francisco, CA 94016"
152113,AA Batteries (4-pack),4,3.84,01/26/19 12:47,"134 Main St, San Francisco, CA 94016"
152114,AAA Batteries (4-pack),2,2.99,01/25/19 08:33,"30 Hickory St, Portland, OR 97035"
152115,27in 4K Gaming Monitor,1,389.99,01/09/19 21:37,"687 Spruce St, Atlanta, GA 30301"
152116,Lightning Charging Cable,2,14.95,01/18/19 14:28,"90 Center St, New York City, NY 10001"
152117,Lightning Charging Cable,1,14.95,01/28/19 13:20,"612 Highland St, Boston, MA 02215"
152118,USB-C Charging Cable,1,11.95,01/14/19 15:29,"226 Hickory St, San Francisco, CA 94016"
152119,ThinkPad Laptop,1,999.99,01/07/19 13:31,"70 Jackson St, Atlanta, GA 30301"
152120,iPhone,1,700,01/20/19 15:41,"648 6th St, Los Angeles, CA 90001"
152121,34in Ultrawide Monitor,1,379.99,01/27/19 15:44,"989 7th St, Boston, MA 02215"
152122,AA Batteries (4-pack),1,3.84,01/08/19 12:29,"299 4th St, New York City, NY 10001"
152123,iPhone,1,700,01/02/19 15:43,"22 Hill St, San Francisco, CA 94016"
152124,Google Phone,1,600,01/28/19 21:33,"53 Washington St, New York City, NY 10001"
152125,Macbook Pro Laptop,1,1700,01/29/19 20:49,"204 Cedar St, Atlanta, GA 30301"
152126,Bose SoundSport Headphones,1,99.99,01/15/19 17:18,"798 14th St, Austin, TX 73301"
152127,Flatscreen TV,1,300,01/30/19 10:00,"738 South St, San Francisco, CA 94016"
152128,27in 4K Gaming Monitor,1,389.99,01/28/19 12:54,"18 Cedar St, New York City, NY 10001"
152129,AAA Batteries (4-pack),2,2.99,01/09/19 17:34,"333 Johnson St, Los Angeles, CA 90001"
152130,Wired Headphones,1,11.99,01/01/19 06:35,"405 Chestnut St, Dallas, TX 75001"
152131,Google Phone,1,600,01/19/19 00:49,"788 Madison St, Los Angeles, CA 90001"
152132,Wired Headphones,2,11.99,01/12/19 12:22,"88 Park St, Los Angeles, CA 90001"
152133,AA Batteries (4-pack),1,3.84,01/15/19 13:34,"694 Johnson St, Boston, MA 02215"
152134,USB-C Charging Cable,1,11.95,01/16/19 07:14,"280 Madison St, Dallas, TX 75001"
152134,Apple Airpods Headphones,1,150,01/16/19 07:14,"280 Madison St, Dallas, TX 75001"
152135,AA Batteries (4-pack),1,3.84,01/29/19 22:54,"329 4th St, San Francisco, CA 94016"
152136,Google Phone,1,600,01/19/19 09:07,"517 6th St, Dallas, TX 75001"
152136,USB-C Charging Cable,1,11.95,01/19/19 09:07,"517 6th St, Dallas, TX 75001"
152137,AA Batteries (4-pack),1,3.84,01/11/19 07:09,"813 Lake St, Portland, OR 97035"
152138,Bose SoundSport Headphones,1,99.99,01/28/19 12:55,"946 Jackson St, San Francisco, CA 94016"
152139,Lightning Charging Cable,1,14.95,01/15/19 10:30,"600 Hill St, San Francisco, CA 94016"
152140,AAA Batteries (4-pack),2,2.99,01/30/19 14:56,"878 Walnut St, San Francisco, CA 94016"
152141,Lightning Charging Cable,1,14.95,01/07/19 19:02,"60 Lakeview St, Boston, MA 02215"
152142,34in Ultrawide Monitor,1,379.99,01/01/19 21:05,"144 Lakeview St, Dallas, TX 75001"
152143,27in FHD Monitor,1,149.99,01/02/19 19:36,"233 Jackson St, Dallas, TX 75001"
152144,Macbook Pro Laptop,1,1700,01/19/19 17:35,"584 4th St, San Francisco, CA 94016"
152145,USB-C Charging Cable,1,11.95,01/06/19 19:00,"587 Cherry St, Los Angeles, CA 90001"
152146,AAA Batteries (4-pack),1,2.99,01/11/19 21:52,"724 Jefferson St, Austin, TX 73301"
152147,Lightning Charging Cable,1,14.95,01/28/19 18:38,"820 Lakeview St, San Francisco, CA 94016"
152148,Lightning Charging Cable,1,14.95,01/17/19 18:25,"48 Madison St, New York City, NY 10001"
152149,Lightning Charging Cable,1,14.95,01/07/19 19:04,"594 Chestnut St, Atlanta, GA 30301"
152150,Lightning Charging Cable,1,14.95,01/25/19 19:48,"803 South St, New York City, NY 10001"
152151,LG Dryer,1,600.0,01/14/19 23:38,"974 Center St, Atlanta, GA 30301"
152152,20in Monitor,1,109.99,01/05/19 17:19,"393 Cherry St, Boston, MA 02215"
152153,Bose SoundSport Headphones,1,99.99,01/04/19 23:09,"972 Sunset St, San Francisco, CA 94016"
152154,USB-C Charging Cable,1,11.95,01/07/19 12:05,"260 12th St, New York City, NY 10001"
152155,Wired Headphones,1,11.99,01/20/19 10:21,"655 Center St, Seattle, WA 98101"
152156,Apple Airpods Headphones,1,150,01/08/19 22:13,"306 Maple St, New York City, NY 10001"
152157,Apple Airpods Headphones,1,150,01/24/19 19:36,"401 11th St, Los Angeles, CA 90001"
152158,USB-C Charging Cable,1,11.95,01/01/19 20:12,"869 11th St, Boston, MA 02215"
152159,Wired Headphones,1,11.99,01/17/19 10:12,"736 13th St, New York City, NY 10001"
152160,Wired Headphones,1,11.99,01/05/19 17:58,"172 Adams St, Austin, TX 73301"
152161,AAA Batteries (4-pack),1,2.99,01/13/19 07:53,"922 Jefferson St, Boston, MA 02215"
152162,Lightning Charging Cable,1,14.95,01/11/19 07:17,"803 2nd St, Portland, OR 97035"
152163,Lightning Charging Cable,1,14.95,01/22/19 17:57,"106 Lakeview St, Atlanta, GA 30301"
152164,ThinkPad Laptop,1,999.99,01/19/19 15:29,"178 Cherry St, Dallas, TX 75001"
152165,Flatscreen TV,1,300,01/09/19 11:01,"313 Lake St, Dallas, TX 75001"
152166,20in Monitor,1,109.99,01/20/19 20:03,"330 West St, Seattle, WA 98101"
152167,Lightning Charging Cable,1,14.95,01/21/19 11:36,"32 Meadow St, Los Angeles, CA 90001"
152168,AAA Batteries (4-pack),1,2.99,01/06/19 20:11,"179 Sunset St, New York City, NY 10001"
152169,Bose SoundSport Headphones,1,99.99,01/10/19 20:59,"684 Spruce St, San Francisco, CA 94016"
152170,USB-C Charging Cable,1,11.95,01/23/19 21:38,"402 Walnut St, Boston, MA 02215"
152171,Apple Airpods Headphones,1,150,01/18/19 12:28,"281 Church St, New York City, NY 10001"
152172,20in Monitor,1,109.99,01/09/19 16:57,"776 South St, New York City, NY 10001"
152173,27in FHD Monitor,1,149.99,01/30/19 00:30,"174 Church St, Boston, MA 02215"
152174,AAA Batteries (4-pack),1,2.99,01/24/19 22:15,"235 River St, Seattle, WA 98101"
152175,Apple Airpods Headphones,1,150,01/16/19 18:45,"491 6th St, Seattle, WA 98101"
152176,USB-C Charging Cable,1,11.95,01/07/19 10:55,"310 Meadow St, New York City, NY 10001"
152177,Google Phone,1,600,01/15/19 19:47,"150 Meadow St, San Francisco, CA 94016"
152178,AAA Batteries (4-pack),1,2.99,01/14/19 23:32,"58 Jefferson St, Austin, TX 73301"
152178,AAA Batteries (4-pack),1,2.99,01/14/19 23:32,"58 Jefferson St, Austin, TX 73301"
152179,USB-C Charging Cable,1,11.95,01/24/19 20:26,"157 Church St, Los Angeles, CA 90001"
152180,Flatscreen TV,1,300,01/13/19 12:43,"585 Ridge St, Los Angeles, CA 90001"
152181,iPhone,1,700,01/30/19 19:12,"842 8th St, Seattle, WA 98101"
152181,Lightning Charging Cable,1,14.95,01/30/19 19:12,"842 8th St, Seattle, WA 98101"
152182,20in Monitor,1,109.99,01/02/19 10:25,"212 North St, Los Angeles, CA 90001"
152183,Apple Airpods Headphones,1,150,01/23/19 18:05,"588 6th St, Boston, MA 02215"
152184,iPhone,1,700,01/06/19 10:50,"510 14th St, Portland, OR 97035"
152185,Lightning Charging Cable,1,14.95,01/21/19 20:05,"724 North St, San Francisco, CA 94016"
152186,Lightning Charging Cable,1,14.95,01/08/19 11:33,"395 Cherry St, Boston, MA 02215"
152187,34in Ultrawide Monitor,1,379.99,01/17/19 13:43,"378 5th St, Seattle, WA 98101"
152188,27in 4K Gaming Monitor,1,389.99,01/22/19 10:53,"54 Cedar St, San Francisco, CA 94016"
152189,USB-C Charging Cable,1,11.95,01/23/19 19:16,"982 Cherry St, San Francisco, CA 94016"
152190,AAA Batteries (4-pack),1,2.99,01/09/19 14:10,"603 Wilson St, San Francisco, CA 94016"
152191,Bose SoundSport Headphones,1,99.99,01/03/19 13:00,"51 South St, Boston, MA 02215"
152192,34in Ultrawide Monitor,1,379.99,01/03/19 10:36,"518 North St, Los Angeles, CA 90001"
152193,Wired Headphones,1,11.99,01/11/19 06:57,"657 Madison St, San Francisco, CA 94016"
152194,AA Batteries (4-pack),1,3.84,01/25/19 22:38,"548 South St, Seattle, WA 98101"
152195,AA Batteries (4-pack),2,3.84,01/13/19 02:36,"445 Elm St, New York City, NY 10001"
152196,AA Batteries (4-pack),1,3.84,01/02/19 01:10,"47 South St, New York City, NY 10001"
152197,27in FHD Monitor,1,149.99,01/23/19 14:44,"377 14th St, San Francisco, CA 94016"
152198,Lightning Charging Cable,1,14.95,01/20/19 00:14,"22 Washington St, Atlanta, GA 30301"
152199,27in 4K Gaming Monitor,1,389.99,01/11/19 12:14,"474 6th St, Dallas, TX 75001"
152200,LG Dryer,1,600.0,01/31/19 10:17,"909 Sunset St, Austin, TX 73301"
152201,27in FHD Monitor,1,149.99,01/11/19 20:04,"385 1st St, Atlanta, GA 30301"
152202,20in Monitor,1,109.99,01/29/19 12:13,"266 Park St, New York City, NY 10001"
152203,AA Batteries (4-pack),1,3.84,01/27/19 15:58,"244 2nd St, Boston, MA 02215"
152204,Wired Headphones,1,11.99,01/28/19 16:35,"911 Willow St, Portland, OR 97035"
